"ensembl_tr_id","GSM4223714","GSM4223715","GSM4223716","GSM4223717","GSM4223718","GSM4223719","GSM4223720","GSM4223721","GSM4223722","GSM4223723","GSM4223724","GSM4223725"
"ENSMUST00000027256",9.674,13.381,41.333,20.413,5.703,0,5.587,2.322,0,10.12,11.947,2.312
"ENSMUST00000193673",239.423,34.638,416.01,112.39,72.195,69.793,103.808,126.762,72.993,60.865,94.231,101.286
"ENSMUST00000195373",560.902,101.981,522.658,81.198,5.103,30.207,16.605,31.916,10.007,13.015,35.823,19.402
"ENSMUST00000162031",94.819,88.903,83.384,101.91,12.372,28.004,15.679,25.938,25.183,15.5,39.993,29.308
"ENSMUST00000193832",24.166,10.463,31.567,4.098,0,1.19,4.124,5.167,0,3.633,0,1.127
"ENSMUST00000195247",887.096,988.25,1050.373,1104.279,785.857,988.806,1065.333,1077.45,1053.535,1041.267,1283.659,1323.468
"ENSMUST00000194747",5.62,9.992,0,6.73,2.772,0,1.261,2.692,5.282,2.592,11.347,4.098
"ENSMUST00000027252",663.288,1787,665.04,1614.827,799,886.987,1391.597,1273,1055.182,955.542,1169,1209
"ENSMUST00000192548",1143.712,0,1536.96,664.173,0,0,3.403,0,8.818,13.458,0,0
"ENSMUST00000027251",53.186,0,60.728,47.272,0,0,0,0,0,15,7.207,0
"ENSMUST00000194650",0,22,52.194,0,7,11.013,12.337,8,11,0,0,11
"ENSMUST00000193008",2.814,0,1.078,2.728,0,0,2.663,3,0,0,3.793,0
"ENSMUST00000095027",755.749,420.892,359.491,279.315,70.249,82.776,133.169,131.895,89.668,78.977,186.547,199.954
"ENSMUST00000039827",63.217,55.108,37.509,5.685,9.751,7.224,24.831,36.105,8.332,0.023,27.453,0.046
"ENSMUST00000143261",0,3,0,0,1,3,0,1,2,2,1,6
"ENSMUST00000147695",24.41,17.148,31.208,35.248,35.208,25.977,57.954,57.695,26.362,28.253,31.312,41.673
"ENSMUST00000027249",0,142,0,132,160,229,185.999,195.999,207.997,186.998,166,201
"ENSMUST00000194361",112,0,83,0,0,0,0.001,0.001,0.003,0.002,0,0
"ENSMUST00000195731",1.027,0,1,0,0,1.001,3,3.002,2,1,2,1
"ENSMUST00000027247",6.148,7.064,8.48,4.958,1.121,0,5,5,0,0,1,2
"ENSMUST00000194552",0,0,0,14.543,1.879,1,0,0,2,0,0,0
"ENSMUST00000193073",3.852,2.936,5.52,4.499,0,0,0,0,0,0,0,0
"ENSMUST00000194994",6,0,5,1,0,1,0,0,1,1,1,0
"ENSMUST00000056815",0,0,2,4,1,1,1,1,1,0,0,0
"ENSMUST00000086535",1695.208,2999.966,2349.548,4457.079,2722.891,3237.601,3712.266,3673.762,3923.485,3758.599,5677.72,5595.455
"ENSMUST00000194746",6.569,4.685,12.619,9.168,1.15,1.199,0,1.148,0,2.37,2.422,3.74
"ENSMUST00000178079",41.606,4.168,30.037,57.674,2.609,5.15,16.195,37.195,26.925,5.259,5.681,5.007
"ENSMUST00000179954",879.925,1043.384,1250.125,1499.469,172.639,140.692,786.363,633.151,208.286,98.512,66.714,59.163
"ENSMUST00000195123",19698.988,48803.753,28596.29,70089.425,33422.278,39682.134,47801.377,48342.742,48847.545,47273.75,65711.582,68249.957
"ENSMUST00000191855",77.15,0,214.765,0,0,0,0,0,0,0,0,0
"ENSMUST00000054462",3.834,1,1.026,4.176,2,0,0,2.116,2,0,0,0
"ENSMUST00000192099",3.849,0,6.974,4.824,0,0,2,0.884,0,0,0,1
"ENSMUST00000193823",8.317,4,0,0,1,0,0,1,0,0,6,1
"ENSMUST00000160145",34.943,4.006,39.051,5.23,0,4.893,0,4.788,0,0,4.927,2.353
"ENSMUST00000195567",53.422,12.341,35.618,16.125,5,9.107,11,8.212,5.888,16.869,8.073,8.647
"ENSMUST00000146314",196,142.252,107.847,167.526,85,107,130.313,164,64,72,91.877,81.515
"ENSMUST00000062525",0,1.748,15.153,6.474,0,0,14.687,0,0,0,2.123,5.485
"ENSMUST00000153381",0,3,5.679,2,0,0,0,0,2,0,0,0
"ENSMUST00000053355",32.486,15.061,34.028,18.207,8.817,11.432,36.461,18.93,5.109,1.023,12.837,21.36
"ENSMUST00000168431",1728.647,0,1819.329,1674.639,1250.957,1408.6,0,0,1465.129,1464.863,1378.449,1346.575
"ENSMUST00000163854",0,1676.614,0,0,0,0,1361.501,1313.53,0,0,0,0
"ENSMUST00000193661",34.437,7.014,39.226,21,2,1,4.022,5,2.012,2,0,1
"ENSMUST00000195636",102.916,501.372,145.445,637.361,317.043,494.4,451.477,416.47,227.859,198.137,729.551,694.425
"ENSMUST00000192194",115.059,52.942,90.963,53.004,11.033,11.015,11.644,16.014,17.012,10.658,21,17.532
"ENSMUST00000195770",8.205,4,9,6,1,2,0,3,2,0,0,1
"ENSMUST00000027241",38,0,0,0,0,0,0,0,0.001,0,0,0
"ENSMUST00000114795",0,11,18,7,5,6,5,6,0.999,5,5,3
"ENSMUST00000194296",3,2,2,3,0,0,0,1,0,0,0,0
"ENSMUST00000108044",2.811,0,2.573,1.767,0,2.087,1.717,0.99,1.211,0,0,0
"ENSMUST00000027237",3,6,10,0,0,0,0,0,0,0,2,2
"ENSMUST00000039672",35,31.61,40,42,4,6,18,18,13.999,7.999,10,5
"ENSMUST00000131390",0,10.39,0,0,0,0,0,0,0.001,0.001,0,0
"ENSMUST00000144385",1,2,6,6,0,2,0,3,4,0,0,0
"ENSMUST00000209336",13,12,13,8,1,1,1,1,2,0,1,2
"ENSMUST00000181725",28.303,22.228,0,18.533,7.346,10.556,12.084,5.892,19.406,13.417,4.007,12.532
"ENSMUST00000176154",23.003,0,118.358,0,2.669,4.219,0,0,11.601,0,0,0
"ENSMUST00000181593",0,0,72.066,33.148,0,0,0,0,0,0,0,0
"ENSMUST00000188153",0,0,0,0,102.239,0,31.514,31.624,5.097,0,112.584,54.625
"ENSMUST00000176052",500.589,772.715,704.426,1313.156,141.607,302.095,264.181,255.272,357.551,305.206,234.408,254.623
"ENSMUST00000177136",3.104,6.608,10.151,6.163,1.138,1.13,2.221,2.446,1.345,2.377,0,2.22
"ENSMUST00000176807",26,23,36,27,15,16,19,24,11,8,10,18
"ENSMUST00000054883",323.28,198.078,289.109,242.272,60.225,56.127,102.452,119.056,60.658,60.017,62.349,61.044
"ENSMUST00000180589",8.029,5.779,9.506,4,3,3.757,0,5,7,4,5,4
"ENSMUST00000192894",7.971,2.221,19.494,4,4,3.243,4,0,0,0,1,0
"ENSMUST00000188773",2,2,9,2,1,0,1,1,0,1,1,3
"ENSMUST00000057208",13.693,0,22.914,0,0,0,0,0,0,0,0,0
"ENSMUST00000185376",1.504,3.586,0,0,0,3,1,2,0,1,0,2
"ENSMUST00000202358",149.78,65,113.011,80,39,36,53,51,28,35,43,46
"ENSMUST00000188621",8.213,5.821,6.974,1.103,0,2.191,1.074,2.188,2.211,0,0,1.074
"ENSMUST00000187998",9.787,12.179,12.026,5.897,12,28.809,9.926,21.812,19.789,4,12,22.926
"ENSMUST00000095014",10.724,0,0,0,0,9.416,0,0,0,70,0,0
"ENSMUST00000186694",177.418,160,154.441,162,53,51.584,91,88,66,0,73,73
"ENSMUST00000187525",9.277,9.3,25.264,25.402,10.329,6.415,12.261,17.742,11,8.779,14,6.024
"ENSMUST00000187872",16.547,17.7,24.295,28.598,4.671,14.585,7.739,16.258,0,4.221,0,6.976
"ENSMUST00000010434",50,24,68,31,23,23,37,43,11,15,18,21
"ENSMUST00000008280",11,17,13,18,3,7,11,10,3,2,15,10
"ENSMUST00000086421",31,31,36,21,11,9,10,15,3,5,10,19
"ENSMUST00000027217",4599,1429,2560,1019,259,271,350,359,310,303,271,233
"ENSMUST00000188753",45,17,9,17,2,7,2,0,6,6,1,5
"ENSMUST00000126008",136,107,161.634,126,35,48,60,46,32,35,49,40
"ENSMUST00000188313",39.302,6.878,31.471,17.564,9.261,6.847,2.903,0,3.415,3.29,1.562,1.606
"ENSMUST00000186441",4.124,0,14.522,4.818,0,0,1.368,0,0,0,0,0
"ENSMUST00000190207",141.803,49.728,106.326,47.054,5.739,12.153,17.186,26,7.585,16.71,9.456,7.625
"ENSMUST00000187115",16.772,9.395,19.484,19.565,0,0,7.543,0,0,0,4.981,12.77
"ENSMUST00000065767",14.823,14.808,5.217,10.892,0,0,0,11,0,5,7,3.118
"ENSMUST00000141125",0,2.192,0,10.639,0,0,0,0,0,0,0,0
"ENSMUST00000027213",26.177,0,52.783,5.469,3,3,4,0,0,0,0,0
"ENSMUST00000035991",0,0,0,22.708,12,8,0,21,0,7,0,6
"ENSMUST00000114709",44,33,49,21.292,0,0,23,0,13,0,19,0
"ENSMUST00000188376",4,2,3,2,3,0,2,2,0,1,0,0
"ENSMUST00000027214",180,48,148,106,30,30,40,55,31,39,29,21
"ENSMUST00000159555",63.273,41,46,24.173,0,0,0,0,0,0,0,3
"ENSMUST00000161793",7.727,0,0,4.827,0,0,0,0,0,0,0,0
"ENSMUST00000162600",0,0,0,0,3,0,2,2,1,1,5,0
"ENSMUST00000194594",25.274,3.034,35.314,12.878,0,0,0,9.441,0,0,1.612,2.264
"ENSMUST00000087883",43.888,22,36.677,22,0,2,5,6,0,0,4,2
"ENSMUST00000086430",266.35,87,823.557,288,3,4,25,35,4,0,8,12
"ENSMUST00000150143",1,1,6.095,3,0,0,1,1,0,0,0,0
"ENSMUST00000134681",3.65,0,7.348,0,0,0,0,0,0,0,1,0
"ENSMUST00000192814",21,8,38,9,0,2,5,0,0,0,2,0
"ENSMUST00000027139",0,0,28.493,2.513,0,0,0,0,0,4.018,0,0
"ENSMUST00000143737",11.017,5.268,0,0,2.097,0,10.865,3.949,1.239,0,0,1.248
"ENSMUST00000186308",13.044,11.8,13.017,11.613,0,0,4.149,5.717,6.514,2.345,3.346,3.511
"ENSMUST00000186651",5.94,12.932,0,15.874,3.903,2,2.985,5.334,0,9.638,2.654,4.241
"ENSMUST00000191371",16.968,0,12.424,10.224,0,4.264,5.456,3.524,0,0,0,2.662
"ENSMUST00000027137",22,13,13,8,0,0,1,0,0,0,0,1
"ENSMUST00000069293",94.672,0.001,155.734,0,0.012,0.013,0.006,0.005,0.022,0.025,0.007,0.007
"ENSMUST00000238212",0,33.388,0,35.141,0.012,0.013,14.071,17.181,25.333,0.025,0.007,0.007
"ENSMUST00000187548",154.968,94.904,114.892,108.364,28.96,26.225,43.904,55.031,13.02,20.064,44.653,33.465
"ENSMUST00000185879",76.988,54.364,42.459,54.966,8.807,13.392,40.838,44.739,18.436,10.091,22.121,24.782
"ENSMUST00000189749",0,5.314,10.526,1.528,0.004,1.674,8.172,0.003,3.158,0.002,3.16,3.838
"ENSMUST00000027131",34.864,9.274,42.871,14.259,7.968,1.242,9.309,2.482,4.787,1.154,3.58,4.396
"ENSMUST00000141226",76.534,25.729,74.229,26.273,8.032,17.052,9.537,11.627,11.276,19.421,6.42,8.616
"ENSMUST00000189404",15,45,26,46,9,14,29,29,18,20,23,32
"ENSMUST00000190006",15.013,2.494,12.207,5.637,6.072,4.567,6.22,2.42,0,1.03,2.071,0
"ENSMUST00000186016",27.566,3.621,23.445,16.743,94.994,107.728,147.208,144.96,20.666,22.497,30.389,25.884
"ENSMUST00000081851",77.94,50,14,9,10,16,8,7,3,3,5,7
"ENSMUST00000185627",2.931,2.023,8.125,3.052,8.161,19.191,13.436,8.282,3.792,6.234,4.004,1.014
"ENSMUST00000051572",32,16,18,3,6,4,9,4,1,0,7,14
"ENSMUST00000189542",1.125,3,0,2.862,2,0,0,1.88,1,0,0,0
"ENSMUST00000190103",6.927,0,3.768,5.162,0,5.687,5,1.637,0,0,0,1
"ENSMUST00000027279",8.947,6,6.756,2.976,0,1.313,0,1.483,0,0,0,0
"ENSMUST00000186684",0,0,0,0,2,0,0,0,2,6,2,0
"ENSMUST00000190169",0,0,1.979,0,9.787,22.687,27.566,11.999,7.853,8.41,0,1.001
"ENSMUST00000046390",6.615,0,48.026,6.226,5,0,0,0,0,0,0,0
"ENSMUST00000114537",0,0,0,54.774,0,0,20,0,0,0,6,6
"ENSMUST00000018561",40.806,31,40.244,0,0,0,0,11.745,0,0,0,0
"ENSMUST00000145367",4.168,0,5.73,0,0,0,0,2.255,1,0,0,0
"ENSMUST00000187554",3,4,2,0,3,2,1,2,0,1,1,0
"ENSMUST00000210323",9,1,6,2,0,3,0,0,1,0,1,2
"ENSMUST00000191435",54.394,45.573,62.516,39.785,20.375,24.646,29.18,23.645,4,10.892,22.716,24.289
"ENSMUST00000185743",10,1,4,0,0,0,0,5,0,0,0,0
"ENSMUST00000189244",69.606,18.427,59.208,24.022,21.058,28.483,23.049,20.076,6.281,4.918,35.415,26.956
"ENSMUST00000189336",0,0,0,5.193,5.567,0,7.93,8.28,1.719,2.19,0,0
"ENSMUST00000114513",33.27,19.155,21.18,19.487,14.486,16.834,13.94,13.021,17.025,11.314,17.071,22.916
"ENSMUST00000114510",5.364,2.017,13.716,8.006,0,2.167,3,0,0,0,0,2.117
"ENSMUST00000114509",12.449,0,9.954,0,0,0,0,0,0,0,0,0
"ENSMUST00000155587",0,7.983,17.536,7.565,2.32,0,0,2,3,2,1,0
"ENSMUST00000147825",12,4,9,2,4,0,0,0,0,2,0,0
"ENSMUST00000145514",4,2,2,5,0,0,0,1,0,1,0,1
"ENSMUST00000186764",81.041,136.503,99.952,133.655,163.864,214.07,177.532,171.159,179.944,146.018,207.992,151.329
"ENSMUST00000188507",14,0,13.303,3.883,0,3,0,0,0,0,0,2
"ENSMUST00000185790",0,4,0,6.117,0,0,0,0,0,0,0,0
"ENSMUST00000191873",0,0,4.749,2,13.352,11.954,12.119,2.26,7,1.915,1,1
"ENSMUST00000156876",188.907,155.054,227.276,223.84,40.881,69.431,45.342,56.035,60.518,39.999,47.16,49.219
"ENSMUST00000027271",29.181,14.091,19.159,19.531,7.017,10,10.736,8.072,4,5,8,11.053
"ENSMUST00000186922",19.186,7.375,24.893,18.933,1.318,10.826,7.302,19.407,3.198,6.201,5.422,3.902
"ENSMUST00000159352",49,18,29,0,9,0,12,10,1,7,0,6
"ENSMUST00000044478",0,0,0,14,0,8,0,0,0,0,3,0
"ENSMUST00000114492",9,8,26.95,11,3,0,17.577,31,6,6,13,21
"ENSMUST00000027267",22,2,19,3,2,1,0,3,2,1,0,4
"ENSMUST00000135746",2.568,1,0,3.003,0,3,0.996,3.037,2.048,0,1,1
"ENSMUST00000027266",15,6,11,7,11,4,10,7,4,8,8,8
"ENSMUST00000027265",25.444,45.851,23.833,49.96,5.252,17.198,33.036,26.398,34,12.489,42.738,18.548
"ENSMUST00000153939",12.361,8.271,33,3.04,4.351,9,16.034,8.141,7,13,10.262,17.377
"ENSMUST00000150115",29.914,13.878,38.167,0,13.396,18.802,12.609,13.461,0,18.511,0,18.039
"ENSMUST00000144660",0,7.085,2.696,6.165,3.04,3.017,1.252,0,2.028,3.032,2,5.2
"ENSMUST00000027264",107.174,70.968,126.369,122.084,53.292,53.838,72.874,61.853,63.42,71.049,75.689,75.04
"ENSMUST00000123519",151.826,102.929,190.466,139.751,54.668,68.146,97.113,128.147,64.552,75.919,107.311,92.796
"ENSMUST00000094964",9.069,2.029,3.525,0,0.001,0.001,0.004,3.73,0.008,0.001,0.002,0.002
"ENSMUST00000189677",47,37,44,24,6,4,17,13,9,6,14,13
"ENSMUST00000027263",90,58,100,83,40,48,38,40,41,29,19,9
"ENSMUST00000187066",2,0,3,1,0,2,0,0,1,0,2,1
"ENSMUST00000194911",0,0,3.212,3.003,1.963,0.857,4.095,0,0,0,0,0.973
"ENSMUST00000087659",3,6,3,3,0,1.998,0,0,1.998,0,0,0
"ENSMUST00000192858",1.006,0,5.003,2,1.003,1.412,5.107,5.844,6.021,2,3.01,0
"ENSMUST00000041638",52,24,57,22,21,17,24,15,22,7,20,10
"ENSMUST00000097739",140,182,195.881,263,95,127,143,162,73,83,115,108
"ENSMUST00000194316",6,6,7,7.362,0,2,6,6,2,0,0,1
"ENSMUST00000189563",47,26.937,37.637,30.691,19,9.029,29,15.907,14,18.682,15,17
"ENSMUST00000179030",0,5.344,4.363,2.485,0,1.971,0,7.093,0,4.318,0,0
"ENSMUST00000178685",11.671,6.719,4.004,2,2,4,2.177,2,2,0,0,5.192
"ENSMUST00000178935",1.329,0,11.996,0,0,0,2.823,0,0,3,3,0.808
"ENSMUST00000027127",307.05,273.007,377.37,386.428,84.865,78.479,134.207,183.31,40.859,55.547,52.677,78.683
"ENSMUST00000187500",987.95,439.993,1059.63,578.873,32.135,25.521,198.793,141.69,96.141,74.453,62.323,53.317
"ENSMUST00000193614",5,3,2,5,1,1,0,2,1,0,1,1
"ENSMUST00000027125",21.974,16,20.603,15,1,3,1.798,6,1,0,3,6
"ENSMUST00000185474",5,3,5,0,0,0,3,1,0,0,0,0
"ENSMUST00000190239",4.001,1,8.003,2,1,0,3.047,4,0,0,0,0
"ENSMUST00000027123",339.992,141.861,295.693,179.275,29.089,44.126,64.231,99.095,69.177,48.119,59.215,69.227
"ENSMUST00000075242",558,273,499.955,242,80,129.069,162.91,159.854,145,171,188,184.966
"ENSMUST00000185999",6.408,0,4.723,0,0,0,0,0,0,0,0,0
"ENSMUST00000162364",295.63,234.001,280.389,308.188,68.638,72.09,107.63,134.32,80.632,55.037,85.422,96.071
"ENSMUST00000162930",0,7.114,0,9.591,5.032,2.893,0,9.145,0,0,6.096,0
"ENSMUST00000027121",209.175,139.899,262,228.979,18,12,25,13,19,28,20.337,11
"ENSMUST00000181563",13,11,20,15,2,0,0,0,0,0,0,0
"ENSMUST00000061334",144,160,163,208,29,32,31,45,38,24,43,35
"ENSMUST00000042986",268.26,235.342,187.558,196.055,141,185,131.118,121.094,165.065,163.068,120.074,91.039
"ENSMUST00000187059",22.754,10.659,5,1,0,0,3,3,4,1,1,0
"ENSMUST00000193928",7.566,0,4.119,3.065,4.025,5.911,0,0,4.016,1.036,4.921,0
"ENSMUST00000177424",0,0,9.252,0,0,0.869,0,0,0,0,0,0
"ENSMUST00000195462",4,0,2,0,2,2,0,2,0,0,0,0
"ENSMUST00000181949",2,2,2,3,0,0,0,1,0,0,0,1
"ENSMUST00000042734",10,16,8,15,9,3,9,8,0,5,2,3
"ENSMUST00000079998",4.083,0,5.821,4.027,1,4,1.121,2,2,0,1.099,1.098
"ENSMUST00000162663",10.9,2.601,13.179,9.973,0,0,2.879,0,0,1,2.901,2.902
"ENSMUST00000027114",107,72,123,98,56,50,86,70,60,50,85,76
"ENSMUST00000163922",18,19,41,42,18,17,13,20,26,27,13,11
"ENSMUST00000167971",0,0,12.928,0,0,0,4.562,0,0,0,0,0
"ENSMUST00000167085",49,33,55.072,83,20,12,20.438,40,19,11,27,18
"ENSMUST00000168016",2,0,4,0,0,1,3,2,2,0,1,0
"ENSMUST00000164963",38,12,45,11,8,5,9,10.003,7,8,15,6
"ENSMUST00000068000",9.769,7.636,11.617,7,5,9,9,6.875,3,4,7.881,7
"ENSMUST00000189298",3.231,2.364,2.383,0,0,0,0,1.128,0,0,1.119,0
"ENSMUST00000027202",82,59,63,43,2,0,4,6,2,4,4,3
"ENSMUST00000001027",15.764,8,11,3,6,3,2,1,6,7,6,8
"ENSMUST00000160168",10.236,4,8,4,3.001,3,2,7.014,1,6.009,0,8
"ENSMUST00000040999",2,0,20.964,4,1,1,2,4,1,0,3,8
"ENSMUST00000194925",72.412,49.516,77.182,50.529,21.176,20.505,27.091,30.917,6.048,18.613,8.775,12.292
"ENSMUST00000050552",229,184.919,195.524,165,81,82,110,122.968,84,59,80,78
"ENSMUST00000188898",0,0,33.476,0,0,0,0,0,0,0,0,0
"ENSMUST00000139787",122.145,26.612,87.583,47.029,13.031,0,14.843,24.457,8.906,8.48,12.555,16.876
"ENSMUST00000123580",51.522,25.596,30.389,20.965,14.941,15.885,14.737,20.299,14.385,8.705,9.828,8.529
"ENSMUST00000129577",20.174,4.341,32.724,32.263,5.028,3.115,4.688,3.244,1.764,1.882,1.687,1.656
"ENSMUST00000147258",5.106,2.628,4.304,5.6,0,0,2.733,0,6.945,2.934,1.93,1.94
"ENSMUST00000114348",36.275,9.993,65.49,14.396,0,1.816,5.007,3.85,2.353,5.35,0,6.876
"ENSMUST00000081677",180.527,56.496,162.954,76.402,29.231,30.915,56.216,53.484,26.881,17.393,36.76,38.146
"ENSMUST00000114345",10.194,8.16,2.555,7.818,14.769,13.27,6.777,12.2,12.766,15.258,18.24,13.978
"ENSMUST00000087521",31.156,15.711,20,14.126,4.52,2.016,1.839,0,4.552,7.443,20.564,7.141
"ENSMUST00000171597",170.016,123.289,173,99.927,62.48,87.984,79.161,109,56.448,57.557,80.436,95.859
"ENSMUST00000027198",157,139,143,149,43,46,73,71,52,52,73,54
"ENSMUST00000160947",11,4,16,4,0,3,7,10,5,5,0,4
"ENSMUST00000129740",0,0,0,0,3,3,2,3,0,3,2,0
"ENSMUST00000139825",2,1,1,0,1,2,3,6,3,1,3,0
"ENSMUST00000161600",63.091,20,51,16,11,26,23,26,15.995,9.995,11,17
"ENSMUST00000159980",1,3,2,2,0,0,0,1,0,2,1,0
"ENSMUST00000191472",3.002,6,17.001,2.007,1,0,0,2,2,0,2,0
"ENSMUST00000027193",57,67,76,55,43,46,75,75,63,60,49,70
"ENSMUST00000188643",0,0.801,0,2.497,0,2.935,0,1.838,0,0,5.861,0
"ENSMUST00000124567",120,206,133,238,225,240,343,425,301,296,502,504
"ENSMUST00000114313",105.672,79.2,102.789,66.247,20.751,16.892,31.015,53.731,13.386,28.946,21.136,29.904
"ENSMUST00000114309",34,45,42,54,55,67,100,132,52,46,74,94.996
"ENSMUST00000123553",12,5,11,6,1,1,3,7,2,3,3,1.004
"ENSMUST00000189858",2.384,1.001,7.006,2.574,2,0,4,1,1,0,3,5
"ENSMUST00000027189",86.455,69.507,127.439,112.822,17.422,36.079,43.504,78.176,14.103,8,44.636,51.708
"ENSMUST00000165549",138.188,258.174,142.325,242.285,3.441,0,22.489,0,0,0,0,3.527
"ENSMUST00000194726",301.854,284.34,219.622,228.821,110.34,100.867,120.494,98.161,97.495,109.013,118.635,103.198
"ENSMUST00000027186",99,93,103.367,107,73,85,120,104,119,126,139,118
"ENSMUST00000123965",68.448,35,66.451,72,44,44,48,39,23,20,27,47
"ENSMUST00000153990",43.487,33.749,45.335,65.569,8,9.167,0,13.757,7,10,7.471,9
"ENSMUST00000027185",23.053,15.251,14.214,5.431,0,1.833,12,6.243,0,0,1.529,0
"ENSMUST00000094917",9.237,0,9.107,0,0,0,0,0,0,0,0,0
"ENSMUST00000087475",119.763,88.325,124.893,182,4.658,1.96,13.754,9.086,1.651,1.696,7.679,15.588
"ENSMUST00000186794",0,81.675,0,0,31.342,23.04,35.246,52.914,30.349,26.304,33.321,24.412
"ENSMUST00000180570",7.052,1.603,2.363,4.316,2.575,2.092,2.649,7.589,2.044,5.094,3.1,3.026
"ENSMUST00000114275",127.499,249.668,85.998,269.776,105.503,118.957,134,135.024,121.68,108.232,108.948,143.637
"ENSMUST00000027178",12.739,3.332,10.002,19.224,4.497,6.043,0,5.976,1.32,2.768,6.052,1.363
"ENSMUST00000159166",23.951,30.743,17.054,19.049,5.055,6.639,12.003,16.166,4.652,8.124,8.653,10.908
"ENSMUST00000160662",3.312,0,11.073,1.127,0,2.004,0,0,1.184,0,0,0
"ENSMUST00000162906",7.468,3,5.803,5.873,0,0,0,0,1.829,1,0,0
"ENSMUST00000114246",16,10,11,9,0,1,2,1,0,0,1,2
"ENSMUST00000114243",98.939,52.5,164.783,81.759,15.245,5.452,35.482,12.162,8.488,5.264,18.146,19.07
"ENSMUST00000186310",35.001,3.443,36.256,14.897,0,3.555,0,0,0,0,4.248,0
"ENSMUST00000191051",82.308,5.135,63.412,9.445,1.765,0,2.569,2.859,2.518,8.747,1.611,9.941
"ENSMUST00000190490",1043.752,1186.921,1521.32,1793.898,457.99,516.993,745.949,714.98,584.994,550.989,1057.995,1029.989
"ENSMUST00000091374",383.977,168,318.943,192,61,46,83,82,48,46,88,74
"ENSMUST00000123857",6.023,3,8.057,0,0,0,4,0,1,3,1,0
"ENSMUST00000027174",17.826,7.902,37.129,16.499,2.566,0,5.424,0,0,6.043,0,4.698
"ENSMUST00000186044",0,3.911,0,1.147,1,0,1.529,3.685,0,0,0,0
"ENSMUST00000191142",32.675,20.07,29.853,34.98,22.294,11.98,9.448,18.172,6.323,2.467,21.499,10.849
"ENSMUST00000187491",7.242,0,8.506,0,0,0,0,0,0,1.829,0,0
"ENSMUST00000187837",112.128,145.494,104.425,189.475,61.137,54.526,112.95,108.426,93.392,88.712,69.365,82.713
"ENSMUST00000188390",106.169,128.676,120.754,230.419,7.778,10.954,19.191,9.409,9.309,0,0,10.721
"ENSMUST00000087435",346,158,351,202,90,119,127,116,128,132,87,109
"ENSMUST00000186246",7.208,12.185,10.296,11.506,6.115,8.679,11.51,6.146,4.992,8.094,7.941,4.205
"ENSMUST00000194136",5.042,1.017,2.017,1,0,0,0,1.002,0,0,0,0
"ENSMUST00000036540",157,43,133,57,14,9,20,16,9,10,12,6
"ENSMUST00000027172",0,0,0,0,0,10,12,0,6,0,0,0
"ENSMUST00000191251",10,11,3,11,8,0,0,11,0,0,3,3
"ENSMUST00000027173",77.273,156.68,104.972,127.485,16.977,35.361,63.772,60.128,45.192,31.435,44.5,38.643
"ENSMUST00000122038",146.034,63.507,102.308,102.81,47.406,53.847,43.435,59.182,43.533,64.666,85.346,81.303
"ENSMUST00000136461",8.03,3.978,16.72,0,2.551,0,6.274,0,0,0,0,1.756
"ENSMUST00000191232",26.84,33.042,37.001,34.931,4,10,20,20,4,8.001,15.298,11
"ENSMUST00000187978",17.044,10.181,29.77,15,2.281,2.846,9.398,7.815,2.617,0,6.213,12.89
"ENSMUST00000186779",6.931,2.142,9.649,3.005,1.141,0,4.992,1.222,0,2.36,0,1.551
"ENSMUST00000160834",45.737,21.798,40.347,13.317,12.225,13.833,12.606,18.243,7.969,3.276,13.622,10
"ENSMUST00000187195",0,2.202,1.045,3.525,0,1.167,1.368,0,1.989,3.05,0,0
"ENSMUST00000160980",0,0,18.362,2.852,1.775,0,4.027,0,2.031,0,0,0
"ENSMUST00000185573",14,0,22,0,1,0,0,0,0,0,0,0
"ENSMUST00000188450",43.583,0,10.103,4.306,0,0,0,0,0,0,4.378,0
"ENSMUST00000035569",37.456,0,54.144,0,0,0,0,0,0,2.674,0,0
"ENSMUST00000190958",16.552,2.073,10.872,6.612,2.75,4.358,9.598,8.961,1.089,0,2.075,2.035
"ENSMUST00000148443",66.171,60.754,67.167,80.031,33.291,24.215,31.806,43.356,22.116,29.241,42.076,39.656
"ENSMUST00000052332",0,12.308,0,0,0,0.001,0,3.66,2.024,8.765,7.555,0.004
"ENSMUST00000188618",127.22,50.702,137.736,84.981,21.528,50.559,48,51.34,19.976,21.235,13.548,29.996
"ENSMUST00000189980",136.012,0,130.229,0,2.472,4.441,0,0,0,0,1.897,0
"ENSMUST00000191493",5,1,3,1.019,0,0,1,2,0,0,0,0
"ENSMUST00000140485",184.369,201.547,202.813,243,46.072,59.383,66,81,26,35,40,31
"ENSMUST00000182085",23.631,8.453,10.187,0,3.928,3.617,0,0,0,0,0,0
"ENSMUST00000127573",98.407,62.481,98.306,55.109,23.872,26.604,40.513,42.106,16.059,18.704,23.776,16.338
"ENSMUST00000118530",28.763,0,26.049,15.286,0,0,0,7.196,0,0,0,0
"ENSMUST00000027165",63,125,33,48,5,6,0,4,2,2,2,3
"ENSMUST00000195593",5,6.009,4.008,9.001,2.007,2.003,13.001,6.793,7,6.846,5.013,3.914
"ENSMUST00000121555",0,0,6.938,1.112,1.014,0,2.101,0,0,0,0,0
"ENSMUST00000102827",3,1,0,1,5,9,9,20,1,3,1,4
